feature,importance,cohort,model
lstp_r,4.1554196418971734e-4,Combined,AORSF
txbram,4.135038140340793e-4,Combined,AORSF
hxiso,4.1241835031083195e-4,Combined,AORSF
txinhosp,4.1052397517598465e-4,Combined,AORSF
slhosp,4.064390102717987e-4,Combined,AORSF
lsbili_d_r,4.008993675959806e-4,Combined,AORSF
txmcsd,3.986832962598373e-4,Combined,AORSF
hxaicd,3.966424317996086e-4,Combined,AORSF
txpbnp_r,3.9406347746872753e-4,Combined,AORSF
hxchb,3.911732274056324e-4,Combined,AORSF
egfr_tx,3.904563892481184e-4,Combined,AORSF
hxresp,3.887844441707281e-4,Combined,AORSF
txhemagt,3.8825145858550187e-4,Combined,AORSF
txcstat,3.7945678465731196e-4,Combined,AORSF
lsprocm,3.738871136541919e-4,Combined,AORSF
spschool,3.7259721141551526e-4,Combined,AORSF
statlist,3.7132370304502726e-4,Combined,AORSF
txchol_r,3.6973424566777826e-4,Combined,AORSF
lsalt,3.669307921265328e-4,Combined,AORSF
hxfonlvr,3.6363005645973564e-4,Combined,AORSF
atrial,3.6261943231017844e-4,Combined,AORSF
lbnp,3.5927676110129923e-4,Combined,AORSF
chd_tga,3.591806736569566e-4,Combined,AORSF
txcreat_r,3.5734330376108013e-4,Combined,AORSF
lsttperf,3.5731784997718375e-4,Combined,AORSF
chd_patr,3.5681893435999667e-4,Combined,AORSF
donisch,3.564734783234127e-4,Combined,AORSF
lshemo,3.5344858803043166e-4,Combined,AORSF
lsbci,3.513157292457443e-4,Combined,AORSF
lspalb_r,3.498032133127748e-4,Combined,AORSF
roprdsc1,3.493981131666901e-4,Combined,AORSF
txbrs,3.4587399107249324e-4,Combined,AORSF
lhdl_r,3.441169561011157e-4,Combined,AORSF
lschool,3.429902746090439e-4,Combined,AORSF
cpr,3.422330571678941e-4,Combined,AORSF
lsdcd,3.402184691021234e-4,Combined,AORSF
bicaval,3.3584212073447064e-4,Combined,AORSF
hbcab,3.344406530376262e-4,Combined,AORSF
dmhhyten,3.3196047897417473e-4,Combined,AORSF
lvldl_r,3.2775993112412616e-4,Combined,AORSF
hxcva,3.250260495015457e-4,Combined,AORSF
lsfpres,3.236739013060151e-4,Combined,AORSF
ttndr,3.195621694852271e-4,Combined,AORSF
techunk,3.188736732836868e-4,Combined,AORSF
tdsacl1,3.175480914172878e-4,Combined,AORSF
don_mil,3.173879097670668e-4,Combined,AORSF
status_txpl,3.1664955746013e-4,Combined,AORSF
chd_ar,3.161141643673765e-4,Combined,AORSF
dhbsag,3.1604951533887454e-4,Combined,AORSF
lspbnp_r,3.1478315395794704e-4,Combined,AORSF
