feature,importance,cohort,model
txecmo,0.7814540524150999,Myocardio,CatBoost
lsnox,0.7798712641964274,Myocardio,CatBoost
txbram,0.7792106582298277,Myocardio,CatBoost
hxcrd,0.7726989471173586,Myocardio,CatBoost
hxaicd,0.7650619204701044,Myocardio,CatBoost
txsa_r_low,0.7562796860117244,Myocardio,CatBoost
lsbaosat,0.7545464832456806,Myocardio,CatBoost
injdrugs,0.7510729170980657,Myocardio,CatBoost
egfr_listing_cat,0.746737659068229,Myocardio,CatBoost
hxpuldis,0.7464703856356046,Myocardio,CatBoost
dtoxo,0.7463514655603976,Myocardio,CatBoost
cprmin,0.7324227364603374,Myocardio,CatBoost
txdobut,0.7241398894520318,Myocardio,CatBoost
txo2,0.7168491058887702,Myocardio,CatBoost
lshemo,0.7147884385386308,Myocardio,CatBoost
hxsurg,0.7134028306789,Myocardio,CatBoost
lcrp_r,0.7096753152168319,Myocardio,CatBoost
don_dop,0.7030281960607896,Myocardio,CatBoost
hxwillim,0.7003458883452875,Myocardio,CatBoost
atrskshs,0.6993887188176913,Myocardio,CatBoost
txhemo,0.6986563409915315,Myocardio,CatBoost
atrskhst,0.6968062018654598,Myocardio,CatBoost
hxdigorg,0.6941288859563316,Myocardio,CatBoost
draboat,0.6896208442127314,Myocardio,CatBoost
txepine,0.6738429593110952,Myocardio,CatBoost
riskunk,0.6551908223206572,Myocardio,CatBoost
lssab_r,0.6508699760570481,Myocardio,CatBoost
don_levo,0.6449782390137246,Myocardio,CatBoost
txfcpra,0.6398350767154678,Myocardio,CatBoost
hxpermyo,0.6233136855359573,Myocardio,CatBoost
tdsacl1,0.6218609090608413,Myocardio,CatBoost
dcircod,0.620864369611626,Myocardio,CatBoost
lchol_r,0.6195728800931195,Myocardio,CatBoost
hxcpr,0.6188029358844894,Myocardio,CatBoost
hxchb,0.6164572634608045,Myocardio,CatBoost
hxtrach,0.6100517893727606,Myocardio,CatBoost
txbun_r_high,0.6095545087836303,Myocardio,CatBoost
hxdysdia,0.602358023049845,Myocardio,CatBoost
lsbili_d_r,0.6012097430967662,Myocardio,CatBoost
txbco,0.5990206471791635,Myocardio,CatBoost
dmhinf,0.5934267487921441,Myocardio,CatBoost
dabotype,0.5925755617561177,Myocardio,CatBoost
don_t3,0.5917400494415685,Myocardio,CatBoost
dwma,0.5917248047256749,Myocardio,CatBoost
donspac,0.589497811957341,Myocardio,CatBoost
dmhothr,0.5851148652357556,Myocardio,CatBoost
hxvfib,0.5791629862952655,Myocardio,CatBoost
txisupro,0.5786130019767091,Myocardio,CatBoost
hxhep,0.5774425681895985,Myocardio,CatBoost
txsilden,0.5759594391090569,Myocardio,CatBoost
hxpb,0.5695790697773342,Myocardio,CatBoost
txno2,0.5670814838460829,Myocardio,CatBoost
lsfprab,0.5664524805161264,Myocardio,CatBoost
don_vpr,0.5660453389763321,Myocardio,CatBoost
txcntry,0.5576073900383003,Myocardio,CatBoost
lspge,0.5455291740729026,Myocardio,CatBoost
dcmv,0.5427851816846055,Myocardio,CatBoost
hxshock,0.5420762122086424,Myocardio,CatBoost
dmhhyten,0.5311832711273768,Myocardio,CatBoost
cmv,0.5287285972066119,Myocardio,CatBoost
dhbsab,0.5284746364735143,Myocardio,CatBoost
tdsaunk,0.5271458524978775,Myocardio,CatBoost
hxtrans,0.5263064027884081,Myocardio,CatBoost
ebv,0.51810564787745,Myocardio,CatBoost
lsbili_t_r,0.5114918663952668,Myocardio,CatBoost
hxgi,0.5024810841396141,Myocardio,CatBoost
hxvtach,0.5020124119517723,Myocardio,CatBoost
lsdopa,0.49777364901565596,Myocardio,CatBoost
txmcsd,0.4954361292824566,Myocardio,CatBoost
lscntry,0.48655054124876423,Myocardio,CatBoost
dhxunk,0.48469097759583446,Myocardio,CatBoost
txdcd,0.4808508944052658,Myocardio,CatBoost
txbaosat,0.4792568416114801,Myocardio,CatBoost
lsbpam,0.47892220518986395,Myocardio,CatBoost
rabotype,0.4722524134741498,Myocardio,CatBoost
txbci,0.4715912988063966,Myocardio,CatBoost
weight_donor,0.4685800309482663,Myocardio,CatBoost
txalt_high,0.467151238027864,Myocardio,CatBoost
spschool,0.46690368687345385,Myocardio,CatBoost
txbnp,0.46196490376387284,Myocardio,CatBoost
txedp,0.46095227480610207,Myocardio,CatBoost
slinods,0.4534190596862154,Myocardio,CatBoost
lsmshemo,0.45302799816290074,Myocardio,CatBoost
lsbpcw,0.4515297654843925,Myocardio,CatBoost
txbrs,0.4487969212084121,Myocardio,CatBoost
hxdmd,0.43847536727941405,Myocardio,CatBoost
hxlymleu,0.43721858861318835,Myocardio,CatBoost
efind,0.4287863269018619,Myocardio,CatBoost
hxmed,0.4221554608832657,Myocardio,CatBoost
prm_list,0.421441097214443,Myocardio,CatBoost
dhxnone,0.42038620882902294,Myocardio,CatBoost
lsaboinc,0.4160499506208204,Myocardio,CatBoost
don_mil,0.41517699901793714,Myocardio,CatBoost
hxple,0.4146796753522661,Myocardio,CatBoost
lsfprat,0.41370855644242444,Myocardio,CatBoost
lsast,0.41015165072967513,Myocardio,CatBoost
bicaval,0.4050417038066863,Myocardio,CatBoost
hxsyn_u,0.40436294097202446,Myocardio,CatBoost
lsnitro,0.4037425168851546,Myocardio,CatBoost
lpace,0.3961487100607011,Myocardio,CatBoost
txdopa,0.3877782664279139,Myocardio,CatBoost
hxsyn,0.38510471332798174,Myocardio,CatBoost
incarctn,0.3841086478600667,Myocardio,CatBoost
donspxm,0.3835415028314855,Myocardio,CatBoost
hxleoprd,0.37736846505249516,Myocardio,CatBoost
slvad,0.37119943046958004,Myocardio,CatBoost
ltxtrach,0.37002507034600945,Myocardio,CatBoost
txbpam,0.3676523133043953,Myocardio,CatBoost
don_nsyn,0.35208317998122696,Myocardio,CatBoost
txldpt,0.35014518967793323,Myocardio,CatBoost
hxheptyc,0.3480789898901801,Myocardio,CatBoost
sec_dx,0.33576767643568006,Myocardio,CatBoost
lspgi,0.335441073739696,Myocardio,CatBoost
txpalb_r,0.3296270386667774,Myocardio,CatBoost
hxrespun,0.32455264812171253,Myocardio,CatBoost
txbpcw,0.31817143021967015,Myocardio,CatBoost
txbrp,0.31201368670032287,Myocardio,CatBoost
tdsa,0.3104289814456236,Myocardio,CatBoost
lspcmt,0.3075098902444982,Myocardio,CatBoost
dhbcab,0.30541119764397934,Myocardio,CatBoost
txpbnp_r,0.30050841115851745,Myocardio,CatBoost
hbsag,0.2947116231107219,Myocardio,CatBoost
donspecp,0.29466220468897475,Myocardio,CatBoost
txsvcsat,0.29128175751279545,Myocardio,CatBoost
cpr,0.29123515035677716,Myocardio,CatBoost
hxdowns,0.2873414218907012,Myocardio,CatBoost
status_txpl,0.28315894962880533,Myocardio,CatBoost
txcstat,0.2603729437107548,Myocardio,CatBoost
hxcva,0.2549833750768061,Myocardio,CatBoost
lsnorepi,0.25346785517994386,Myocardio,CatBoost
lsldpt,0.24738778062438282,Myocardio,CatBoost
txnorepi,0.2467586177682263,Myocardio,CatBoost
pacemake,0.24658493692734318,Myocardio,CatBoost
mthrhiv,0.244405596706592,Myocardio,CatBoost
lsttperf,0.2385377640653396,Myocardio,CatBoost
hxbeckmd,0.22487240047277804,Myocardio,CatBoost
lspbnp_r,0.22471240856574567,Myocardio,CatBoost
txvldl_r,0.2202758967481496,Myocardio,CatBoost
lsprocm,0.20629913090795252,Myocardio,CatBoost
pcage,0.20307114458760475,Myocardio,CatBoost
dptxecho,0.20263121274351042,Myocardio,CatBoost
neuroth,0.1993340704563663,Myocardio,CatBoost
anxinj,0.18868211974286736,Myocardio,CatBoost
dmhdiab,0.18488273520697335,Myocardio,CatBoost
efindunk,0.16396839857813314,Myocardio,CatBoost
dhbsag,0.1639582607403219,Myocardio,CatBoost
lpacebiv,0.16360671264939375,Myocardio,CatBoost
hxgiot,0.16305444972169167,Myocardio,CatBoost
ter_dx,0.15527598127119474,Myocardio,CatBoost
hxprenat,0.15312241601239637,Myocardio,CatBoost
hxotresp,0.14386387537540338,Myocardio,CatBoost
slddpsc,0.14146253167420944,Myocardio,CatBoost
dhcab,0.13725066742592706,Myocardio,CatBoost
cancpro,0.1354063629590474,Myocardio,CatBoost
lsdobut,0.13179251646059986,Myocardio,CatBoost
txnitro,0.1283449680203723,Myocardio,CatBoost
lsnitrop,0.12537778507886815,Myocardio,CatBoost
lspalb_r,0.12211937265265214,Myocardio,CatBoost
ttmaxvo2,0.10567162919527218,Myocardio,CatBoost
txpge,0.10463207000290536,Myocardio,CatBoost
don_dob,0.10418517176281225,Myocardio,CatBoost
hbcab,0.10091989075242781,Myocardio,CatBoost
ttrmax,0.09107677000227159,Myocardio,CatBoost
tdsacomp,0.09078066199532595,Myocardio,CatBoost
lscstat,0.07988910814696146,Myocardio,CatBoost
hxmalig,0.06809143895000398,Myocardio,CatBoost
statlist,0.05641254600059108,Myocardio,CatBoost
hxmitty,0.05493435007639593,Myocardio,CatBoost
dhiv,0.05310127362802254,Myocardio,CatBoost
hiscanc,0.0509773150385587,Myocardio,CatBoost
txnpruss,0.04794516479905781,Myocardio,CatBoost
fwma,0.04473908947997316,Myocardio,CatBoost
canlocpr,0.03530549832761047,Myocardio,CatBoost
dptxangi,0.030494868266332534,Myocardio,CatBoost
hxinsul,0.0301238546264095,Myocardio,CatBoost
canlocsp,0.028669084324714336,Myocardio,CatBoost
hxdiab,0.027238342219437217,Myocardio,CatBoost
primels,0.01749676582442786,Myocardio,CatBoost
dptxnorm,0.01705021077865245,Myocardio,CatBoost
ptlt18,0.015885836468034188,Myocardio,CatBoost
hgbvalue,0.012863724204635968,Myocardio,CatBoost
trireg,0.01093379019917473,Myocardio,CatBoost
lsvaso,0.010481760899421736,Myocardio,CatBoost
txfontp,0.008915210435275225,Myocardio,CatBoost
