feature,importance,cohort,model
weight_txpl,0.38231223697396444,Combined,CatBoost
dtoxo,0.3823046203409375,Combined,CatBoost
roprdsc1,0.3819976765167002,Combined,CatBoost
txpalb_r,0.3817951509398772,Combined,CatBoost
tdsa,0.38129350323828504,Combined,CatBoost
lsbili_d_r,0.37949850664454265,Combined,CatBoost
txdcd,0.3785980374381177,Combined,CatBoost
don_vpr,0.3782104768286187,Combined,CatBoost
pacemake,0.37650494682390673,Combined,CatBoost
hxchb,0.3752180962932268,Combined,CatBoost
txbrp,0.37340408445216605,Combined,CatBoost
chd_si,0.372293315667803,Combined,CatBoost
fracshor,0.370111061391341,Combined,CatBoost
hxlymleu,0.366369944321793,Combined,CatBoost
hxmit,0.3654486888597465,Combined,CatBoost
lsdobut,0.3626650460409607,Combined,CatBoost
riskothr,0.3625362076755501,Combined,CatBoost
lvldl_r,0.3580186612127808,Combined,CatBoost
txnpruss,0.35477144007911904,Combined,CatBoost
lsaboinc,0.35321797363280066,Combined,CatBoost
txbco,0.3531820894373273,Combined,CatBoost
txldpt,0.35151606497321364,Combined,CatBoost
donisch,0.35110961933814405,Combined,CatBoost
dptxecho,0.3443458971113415,Combined,CatBoost
chd_triat,0.3430645281928538,Combined,CatBoost
txdopa,0.34134739341825393,Combined,CatBoost
chd_mr,0.33639421969068917,Combined,CatBoost
don_dop,0.3334674960535274,Combined,CatBoost
dhcab,0.33213067600725,Combined,CatBoost
chd_ma,0.3269216604859307,Combined,CatBoost
debv,0.32631563333566094,Combined,CatBoost
rdobdose,0.32325279715170874,Combined,CatBoost
hxcpr,0.3170596823665192,Combined,CatBoost
lcrp_r,0.31281530961335785,Combined,CatBoost
don_t3,0.3088570629134586,Combined,CatBoost
hcab,0.3078781237212793,Combined,CatBoost
riskunk,0.3073634542802507,Combined,CatBoost
hxfonlvr,0.29730284771120397,Combined,CatBoost
lsdopa,0.29188659289620933,Combined,CatBoost
rabotype,0.29166182998571527,Combined,CatBoost
hxaf_fl,0.28975879049003067,Combined,CatBoost
hbsag,0.2881989665862798,Combined,CatBoost
donspxm,0.28744672409738387,Combined,CatBoost
txhemo,0.2864058278820243,Combined,CatBoost
txfcpra,0.2852031576021651,Combined,CatBoost
chd_pa,0.28323776524231253,Combined,CatBoost
slivino,0.2800267590662108,Combined,CatBoost
tdsaunk,0.279309573641411,Combined,CatBoost
lsnitro,0.2749371800166575,Combined,CatBoost
bicaval,0.26641601343972926,Combined,CatBoost
txbili_t_r_high,0.2655409646722528,Combined,CatBoost
cprmin,0.263958850253062,Combined,CatBoost
durcarst,0.2556299557697796,Combined,CatBoost
txmcsd,0.25385400355642807,Combined,CatBoost
hxmarfns,0.25368799030026806,Combined,CatBoost
hxheptyc,0.253469767023439,Combined,CatBoost
txbpam,0.2530439331077285,Combined,CatBoost
hxgiot,0.2527731510230497,Combined,CatBoost
txsilden,0.2524965809569273,Combined,CatBoost
hxleoprd,0.25167120971457524,Combined,CatBoost
age_listing,0.2513951246647216,Combined,CatBoost
lsldpt,0.2499441920255733,Combined,CatBoost
don_mil,0.24603872445539954,Combined,CatBoost
hxneuro,0.2441319717851024,Combined,CatBoost
hxdmd,0.24151834450361767,Combined,CatBoost
dhxunk,0.23983337086959503,Combined,CatBoost
hxhep,0.23963490927508893,Combined,CatBoost
incarctn,0.23613878032328753,Combined,CatBoost
dcmv,0.2315571179357437,Combined,CatBoost
ttrmax,0.22895067867884444,Combined,CatBoost
hxdiab,0.2262263193966452,Combined,CatBoost
lsnox,0.22559913227346487,Combined,CatBoost
dabotype,0.21996590264649998,Combined,CatBoost
hxisousp,0.21938473393344374,Combined,CatBoost
donspecp,0.21265232010639581,Combined,CatBoost
slddpsc,0.21030753667250748,Combined,CatBoost
dptxnorm,0.20952927821041975,Combined,CatBoost
hxrespun,0.20784143670421573,Combined,CatBoost
txphneo,0.20770758399212919,Combined,CatBoost
chd_aspl,0.20322317357658565,Combined,CatBoost
chd_patrd,0.20168485952743076,Combined,CatBoost
dmhdiab,0.19849396878098102,Combined,CatBoost
chd_iivc,0.1981226863020983,Combined,CatBoost
pcage,0.18988184483406825,Combined,CatBoost
cancpro,0.1885512037994179,Combined,CatBoost
lsfpres,0.18766563836968073,Combined,CatBoost
hxsyn_u,0.1837275818564204,Combined,CatBoost
chd_dolv,0.18167472166711143,Combined,CatBoost
hxvtach,0.18127265152036998,Combined,CatBoost
txcstat,0.17931097627475168,Combined,CatBoost
hxshock,0.1752978783860422,Combined,CatBoost
hxdowns,0.1750641280826436,Combined,CatBoost
slinods,0.1730968544887189,Combined,CatBoost
txchol_r,0.1703832633424938,Combined,CatBoost
chd_papvr,0.169582500551765,Combined,CatBoost
txfontp,0.16373774477891417,Combined,CatBoost
txhnes,0.16300311085430017,Combined,CatBoost
dcircod,0.16186607698990643,Combined,CatBoost
ltxtrach,0.15935099856217028,Combined,CatBoost
lsbpam,0.15767714535329527,Combined,CatBoost
lsttperf,0.14375357992588975,Combined,CatBoost
chd_shone,0.13994604656879595,Combined,CatBoost
primels,0.13275017288540766,Combined,CatBoost
chd_ar,0.12997605611446977,Combined,CatBoost
dhbsag,0.12596592075742585,Combined,CatBoost
txinhosp,0.11645960733965484,Combined,CatBoost
hxpermyo,0.11395799559336056,Combined,CatBoost
dhiv,0.1106756857121336,Combined,CatBoost
dmhhyten,0.10442183954298927,Combined,CatBoost
hxple,0.09414542424026283,Combined,CatBoost
hxplyspl,0.09166475546596443,Combined,CatBoost
trireg,0.09016447298816119,Combined,CatBoost
tdsacomp,0.08695914620728391,Combined,CatBoost
txvldl_r,0.07300143563555905,Combined,CatBoost
cmv,0.07243755399877616,Combined,CatBoost
dmhinf,0.06921523715099731,Combined,CatBoost
hiv,0.06674564779011659,Combined,CatBoost
hxdysdia,0.05266658394939345,Combined,CatBoost
efindunk,0.04909564592033452,Combined,CatBoost
abseptmo,0.04631265348136318,Combined,CatBoost
mitreg,0.043019838833772486,Combined,CatBoost
chd_hb,0.040989810744694107,Combined,CatBoost
hxwillim,0.03879864937299961,Combined,CatBoost
hxmitty,0.024771427108388235,Combined,CatBoost
txvasopr,0.024401294328535786,Combined,CatBoost
fwma,0.024076664309325375,Combined,CatBoost
hgbvalue,0.012396503334082943,Combined,CatBoost
chd_unk,0.009475668509193583,Combined,CatBoost
chd_mart,0.007053734613591258,Combined,CatBoost
ptlt18,0.006510226985905211,Combined,CatBoost
hiscanc,0.004736602955817825,Combined,CatBoost
hxinsul,0.0043842560982701,Combined,CatBoost
canlocpr,0.0010748475994975467,Combined,CatBoost
