feature,importance,cohort,model
chd_alcapa,0.47086192098746044,CHD,CatBoost
chd_tga,0.4687055081573837,CHD,CatBoost
chd_mr,0.4676553613479385,CHD,CatBoost
lsbpcw,0.4652261025000761,CHD,CatBoost
chd_ar,0.46408168239507697,CHD,CatBoost
hxvfib,0.45839452138449227,CHD,CatBoost
txmilrin,0.4581163693286745,CHD,CatBoost
atrial,0.4571221067038149,CHD,CatBoost
txbili_t_r_high,0.4477935692866392,CHD,CatBoost
lchol_r,0.4476614529245203,CHD,CatBoost
lshemo,0.4470176632493664,CHD,CatBoost
txaboinc,0.4455867114907271,CHD,CatBoost
hxple,0.444595871989761,CHD,CatBoost
lsdopa,0.4432033557300126,CHD,CatBoost
lsnitro,0.43833079241206135,CHD,CatBoost
ebv,0.43802421887303195,CHD,CatBoost
hxmit,0.4343685530719666,CHD,CatBoost
lsmshemo,0.4337782345713531,CHD,CatBoost
rdobdose,0.4327724301243967,CHD,CatBoost
donspac,0.42907331951124905,CHD,CatBoost
hbsag,0.4271832733599178,CHD,CatBoost
txnomcsd,0.42643545669540917,CHD,CatBoost
txbci,0.42368518338400074,CHD,CatBoost
lsvaso,0.42277067179535344,CHD,CatBoost
txhdl_r,0.4174949588583744,CHD,CatBoost
dcircod,0.4169031244617569,CHD,CatBoost
chd_hb,0.4146680658362405,CHD,CatBoost
chd_aa,0.4143817502950905,CHD,CatBoost
lpace,0.4135285808342855,CHD,CatBoost
hxaicd,0.41263305784420473,CHD,CatBoost
lsaboinc,0.41019910243536584,CHD,CatBoost
lsnyha,0.4086925723259174,CHD,CatBoost
lsdobut,0.4050863838948458,CHD,CatBoost
lsbili_d_r,0.40378461754205264,CHD,CatBoost
hxprenat,0.3997041351516293,CHD,CatBoost
txsvcsat,0.39163094124697584,CHD,CatBoost
lsprocm,0.3888386193048639,CHD,CatBoost
hxdysdia,0.3843943208881864,CHD,CatBoost
dtime,0.3841821537641253,CHD,CatBoost
statlist,0.3809193378982721,CHD,CatBoost
txalt_high,0.3795327467192409,CHD,CatBoost
aaschool,0.3750520599071317,CHD,CatBoost
chd_shone,0.37434060431262933,CHD,CatBoost
chd_pa,0.37383438975634126,CHD,CatBoost
chd_ps,0.37011922192315483,CHD,CatBoost
hxmarfns,0.36729364134111725,CHD,CatBoost
tdsaunk,0.36650368860631094,CHD,CatBoost
hxcva,0.36635564321446384,CHD,CatBoost
slvent,0.3586904159357794,CHD,CatBoost
dmhinf,0.35767765830290854,CHD,CatBoost
chd_heter,0.3561646061356406,CHD,CatBoost
tdsacl2,0.3540514569208225,CHD,CatBoost
dhxnone,0.3528703115869591,CHD,CatBoost
txdobut,0.3511022424609559,CHD,CatBoost
tdsacl1,0.35099089968708674,CHD,CatBoost
hxotresp,0.3507209890040198,CHD,CatBoost
hxsurg,0.3479991700037407,CHD,CatBoost
lsmilrin,0.34690542106466216,CHD,CatBoost
hxvtach,0.34678103580138414,CHD,CatBoost
lsbpam,0.3447816995684829,CHD,CatBoost
cpr,0.34272535251332553,CHD,CatBoost
txisupro,0.33912677325044427,CHD,CatBoost
lsldpt,0.3365034557473241,CHD,CatBoost
txbrs,0.33501404577965144,CHD,CatBoost
chd_iivc,0.3326177544737914,CHD,CatBoost
hxarryth,0.33046628692424374,CHD,CatBoost
bicaval,0.3279037349692969,CHD,CatBoost
donspecp,0.32477192731506527,CHD,CatBoost
debv,0.3234765939807763,CHD,CatBoost
chd_raa,0.3219780353644558,CHD,CatBoost
lsphen,0.318285134208754,CHD,CatBoost
lscntry,0.3153471565944171,CHD,CatBoost
dtoxo,0.30383107900594775,CHD,CatBoost
tdsacomp,0.3035892844071016,CHD,CatBoost
chd_avd,0.3029452274634558,CHD,CatBoost
txepine,0.29858456430733427,CHD,CatBoost
slvad,0.2983787234843952,CHD,CatBoost
hxiso,0.2936571475658217,CHD,CatBoost
hxsyn,0.2931292381562931,CHD,CatBoost
txfcpra,0.2929805677732436,CHD,CatBoost
lspge,0.29262337337858096,CHD,CatBoost
txdcd,0.2912522536954635,CHD,CatBoost
dptxecho,0.29077675756384513,CHD,CatBoost
egfr_listing_cat,0.28976818543932714,CHD,CatBoost
lsbci,0.2870910961306768,CHD,CatBoost
hxtrach,0.28646710030103967,CHD,CatBoost
chd_ma,0.2861259856159129,CHD,CatBoost
lsnox,0.2861163461094953,CHD,CatBoost
draboat,0.2859728785587608,CHD,CatBoost
dcmv,0.2853050112177545,CHD,CatBoost
chd_tof,0.2848397589126591,CHD,CatBoost
txhemagt,0.28277186018831985,CHD,CatBoost
spschool,0.2823559955929117,CHD,CatBoost
chd_patrd,0.28112023896061045,CHD,CatBoost
toxo,0.2809281991516468,CHD,CatBoost
hxrenins,0.2808081561805257,CHD,CatBoost
atrskshs,0.2807878370907741,CHD,CatBoost
txcrp_r,0.2807422050741645,CHD,CatBoost
lsbrs,0.2806583756742721,CHD,CatBoost
hxshock,0.2787750324514294,CHD,CatBoost
techunk,0.2784843072057606,CHD,CatBoost
hbcab,0.27792359757235585,CHD,CatBoost
chd_dilv,0.2749041557648856,CHD,CatBoost
cancpro,0.2748905044319345,CHD,CatBoost
hxsolorg,0.2731111710618186,CHD,CatBoost
anxinj,0.2715416588519747,CHD,CatBoost
hxfonlvr,0.27152827142420066,CHD,CatBoost
cprmin,0.27091495107732483,CHD,CatBoost
dhbcab,0.2692877518023723,CHD,CatBoost
hxasplen,0.2691480279336872,CHD,CatBoost
slecmo,0.26763954334169016,CHD,CatBoost
pacemake,0.26754751555749273,CHD,CatBoost
lspalb_r,0.26743300203522063,CHD,CatBoost
don_epi,0.2667723864481463,CHD,CatBoost
hxcpr,0.2659043016581676,CHD,CatBoost
txo2,0.26534921713799287,CHD,CatBoost
lvldl_r,0.2652570610196459,CHD,CatBoost
hxfonlvr_bin,0.26455473167521665,CHD,CatBoost
injdrugs,0.2630689939408723,CHD,CatBoost
hxnoonan,0.2575775727388737,CHD,CatBoost
hemdilut,0.25648942404910446,CHD,CatBoost
hxpermyo,0.25438934793020745,CHD,CatBoost
txidtsys,0.2532144114842386,CHD,CatBoost
hxrespun,0.25054435476023484,CHD,CatBoost
hxmet,0.24962377639761876,CHD,CatBoost
chd_lvotoas,0.24961871256547888,CHD,CatBoost
txinhosp,0.24884472675582467,CHD,CatBoost
lsunkn,0.2462172448307782,CHD,CatBoost
lsfpres,0.24418214061507393,CHD,CatBoost
txpge,0.24406166643708058,CHD,CatBoost
slhosp,0.2430326829126441,CHD,CatBoost
don_t4,0.24290105094418918,CHD,CatBoost
txhemo,0.2418634458906239,CHD,CatBoost
hxneuro,0.24164581498131435,CHD,CatBoost
txphneo,0.24028154805408164,CHD,CatBoost
rdopdose,0.2383033526917335,CHD,CatBoost
chd_triat,0.2377469271934369,CHD,CatBoost
chd_hrh,0.23440171808904287,CHD,CatBoost
txdopa,0.23264015076261219,CHD,CatBoost
hxdigorg,0.2322951597319575,CHD,CatBoost
chd_si,0.23032313525451634,CHD,CatBoost
txedp,0.22954008319278385,CHD,CatBoost
txsilden,0.22609099264974672,CHD,CatBoost
slinods,0.2232615200438795,CHD,CatBoost
egfr_tx_cat,0.2226413242637224,CHD,CatBoost
txpbnp_r,0.22023145999800015,CHD,CatBoost
chd_vsd,0.21689378857604494,CHD,CatBoost
don_levo,0.21310780957777045,CHD,CatBoost
hxdowns,0.2127395359877602,CHD,CatBoost
txchol_r,0.21233214511238765,CHD,CatBoost
lspcmt,0.20996915706962963,CHD,CatBoost
txfontp,0.2041053775237462,CHD,CatBoost
neuroth,0.2036099417042389,CHD,CatBoost
lhdl_r,0.20264378853342843,CHD,CatBoost
don_oth,0.20070430808680687,CHD,CatBoost
ttmaxvo2,0.20055845373086104,CHD,CatBoost
don_t3,0.19898363549879103,CHD,CatBoost
tdsa,0.19634857353975715,CHD,CatBoost
hxplyspl,0.19413614063921633,CHD,CatBoost
hxisousp,0.19119600350182897,CHD,CatBoost
roprdsc1,0.18788684554698357,CHD,CatBoost
riskothr,0.1860863939009119,CHD,CatBoost
chd_tapvr,0.1849579721575882,CHD,CatBoost
txicu,0.18131561079103573,CHD,CatBoost
dabotype,0.18107220509711833,CHD,CatBoost
chd_mstn,0.17957389586873412,CHD,CatBoost
hxmalig,0.1775493577180817,CHD,CatBoost
don_mil,0.17621717213660865,CHD,CatBoost
hxturner,0.16894719447316697,CHD,CatBoost
donspxm,0.1677256154258047,CHD,CatBoost
hxisoth,0.16469840888548734,CHD,CatBoost
don_dob,0.1608821403706373,CHD,CatBoost
hiscanc,0.16022741711422583,CHD,CatBoost
efind,0.15948094076998562,CHD,CatBoost
hxsyn_u,0.1543899999052138,CHD,CatBoost
chd_dex,0.15107906345407793,CHD,CatBoost
lssild,0.1480824054569576,CHD,CatBoost
ltxtrach,0.14595923867599842,CHD,CatBoost
txnorepi,0.14322594124938953,CHD,CatBoost
drpr,0.14015539200599256,CHD,CatBoost
dhcab,0.13716323193377702,CHD,CatBoost
txldpt,0.13115453639640617,CHD,CatBoost
dptxangi,0.12643305746588607,CHD,CatBoost
chd_bivc,0.12290897172004048,CHD,CatBoost
hxwillim,0.1227895479291804,CHD,CatBoost
don_nsyn,0.1212659120600243,CHD,CatBoost
lshnes,0.11971221302900915,CHD,CatBoost
txvasopr,0.11624785224310599,CHD,CatBoost
riskunk,0.11245472576208754,CHD,CatBoost
txpalb_r,0.10355447152218938,CHD,CatBoost
status_txpl,0.10115967684824374,CHD,CatBoost
dhbsag,0.09841812755702195,CHD,CatBoost
dhxunk,0.0850807275882107,CHD,CatBoost
slddpsc,0.08405264974723804,CHD,CatBoost
dmhhyten,0.08360942453549773,CHD,CatBoost
dmhdiab,0.07935185069746768,CHD,CatBoost
mitreg,0.0763795010906314,CHD,CatBoost
abseptmo,0.0732587576828457,CHD,CatBoost
hiv,0.062173016474750695,CHD,CatBoost
hxlymleu,0.04938884331960163,CHD,CatBoost
efindunk,0.049348586087161445,CHD,CatBoost
txldl_r,0.046959547072352406,CHD,CatBoost
pcage,0.042478649806803895,CHD,CatBoost
trireg,0.03497633447774427,CHD,CatBoost
ttrmax,0.03227278657242048,CHD,CatBoost
dhxinsul,0.024162070158341657,CHD,CatBoost
dhiv,0.01632235218598347,CHD,CatBoost
primels,0.015295388400767777,CHD,CatBoost
txvldl_r,0.009320102208657102,CHD,CatBoost
canlocpr,0.005805702282734041,CHD,CatBoost
fwma,0.0055771535398590555,CHD,CatBoost
canlocsp,0.004484551403083478,CHD,CatBoost
hxinsul,0.0023022353978877914,CHD,CatBoost
hxmitty,2.0691373203424692e-4,CHD,CatBoost
ptlt18,5.467309896717073e-5,CHD,CatBoost
