feature,importance,cohort,model
hxfail,0.003979138486680094,CHD,XGBoost
age_txpl_months,0.003969017028584631,CHD,XGBoost
txcrp_r,0.003968821884728478,CHD,XGBoost
dmechod,0.003908983825066541,CHD,XGBoost
hiv,0.0039000418254774632,CHD,XGBoost
lebvpcr,0.003892852559526519,CHD,XGBoost
slinods,0.0038702724180242594,CHD,XGBoost
dcmv,0.0038508196503967067,CHD,XGBoost
dhbcab,0.003822005385387348,CHD,XGBoost
hxturner,0.0038171315948070782,CHD,XGBoost
lsfprab,0.0038140497122140637,CHD,XGBoost
txcntry,0.0038042884343048237,CHD,XGBoost
donspac,0.003765593003890791,CHD,XGBoost
chd_unk,0.003737058778235762,CHD,XGBoost
chd_alcapa,0.003735194608968102,CHD,XGBoost
txtg_r,0.0037020646441330977,CHD,XGBoost
dtime,0.0036697322414486985,CHD,XGBoost
drpr,0.003581287047964296,CHD,XGBoost
slnomcsd,0.0035165192319790667,CHD,XGBoost
lsdcd,0.0035097433668429528,CHD,XGBoost
txbdsxn,0.00349617123886616,CHD,XGBoost
age_txpl,0.0034832941295159414,CHD,XGBoost
txsa_r_low,0.0034808525324463778,CHD,XGBoost
txbco,0.003474078715362128,CHD,XGBoost
dtoxo,0.00342788075626364,CHD,XGBoost
tdsa,0.0034149986986459387,CHD,XGBoost
hxvtach,0.0033978099478760766,CHD,XGBoost
txhdl_r,0.00336872287221309,CHD,XGBoost
aaschool,0.0033526373548331805,CHD,XGBoost
don_epi,0.003341072791412639,CHD,XGBoost
hxmit,0.003327201511483979,CHD,XGBoost
txcstat,0.0033004108961707636,CHD,XGBoost
lsnyha,0.003186746269698783,CHD,XGBoost
txtdsxm,0.003163070393040202,CHD,XGBoost
chd_ahih,0.003148944921447538,CHD,XGBoost
dmhinf,0.00314379501387943,CHD,XGBoost
txchol_r,0.0031421796812609037,CHD,XGBoost
cpr,0.0031290133122091105,CHD,XGBoost
lspge,0.0030246719527276087,CHD,XGBoost
dptxecho,0.0029353164087877032,CHD,XGBoost
chd_vsd,0.0029084280222215985,CHD,XGBoost
lsfpres,0.0029018066477236636,CHD,XGBoost
lsprocm,0.0028828411395664206,CHD,XGBoost
chd_triat,0.0028669505408667976,CHD,XGBoost
incarctn,0.0028537076196278885,CHD,XGBoost
chd_avsep,0.0028385369059410344,CHD,XGBoost
ttrmax,0.0028266410106936083,CHD,XGBoost
txbpam,0.0027405107244191465,CHD,XGBoost
ebv,0.0027327560763153614,CHD,XGBoost
hxarryth,0.0027054376664498742,CHD,XGBoost
donspxm,0.0026592046179530174,CHD,XGBoost
txo2,0.0026583868359483613,CHD,XGBoost
hbsag,0.0026444459951036415,CHD,XGBoost
hxisousp,0.0026032878593147853,CHD,XGBoost
chd_patr,0.0025989001489505844,CHD,XGBoost
dabotype,0.0025823332290960143,CHD,XGBoost
pcage,0.002566845319941672,CHD,XGBoost
chd_shone,0.002551422381265907,CHD,XGBoost
hlatxpre,0.002510050744072778,CHD,XGBoost
tdsacl2,0.002502578592155653,CHD,XGBoost
txedp,0.002500336695581072,CHD,XGBoost
hxchb,0.0024817542480583647,CHD,XGBoost
hxaf_fl,0.0024781595914304087,CHD,XGBoost
lshpo2,0.0024553525682108495,CHD,XGBoost
don_t3,0.002413882593469093,CHD,XGBoost
don_t4,0.0023879825409809066,CHD,XGBoost
chd_hrh,0.002323579150864502,CHD,XGBoost
chd_aspl,0.0022498030857587307,CHD,XGBoost
dhxinsul,0.002242804728794366,CHD,XGBoost
chd_ma,0.0022100539861013746,CHD,XGBoost
lcmvpcr,0.00215933914973735,CHD,XGBoost
don_oth,0.0021121795778044953,CHD,XGBoost
txfontp,0.0020730520095150456,CHD,XGBoost
egfr_listing_cat,0.0020694098274685606,CHD,XGBoost
hxgi,0.00204073915902095,CHD,XGBoost
lvldl_r,0.0020334097128780577,CHD,XGBoost
statlist,0.0020316885515885477,CHD,XGBoost
drhtype,0.0020298801386472182,CHD,XGBoost
chd_dolv,0.0020188119480928236,CHD,XGBoost
efind,0.0020135825536586184,CHD,XGBoost
slivino,0.001986521837135048,CHD,XGBoost
chd_ar,0.0019835230847020774,CHD,XGBoost
hxsyn,0.001933005602156253,CHD,XGBoost
hxtrans,0.00189686025855795,CHD,XGBoost
tdsacomp,0.0018965961551718276,CHD,XGBoost
hiscanc,0.0018847956181892549,CHD,XGBoost
chd_dilv,0.0018767865526545856,CHD,XGBoost
hbsab,0.0018716161391587494,CHD,XGBoost
riskothr,0.0018044149580517027,CHD,XGBoost
tdsaunk,0.0017814254753463622,CHD,XGBoost
chd_hlh,0.001754937714125819,CHD,XGBoost
txpalb_r,0.0017473889206007648,CHD,XGBoost
toxo,0.0017378826355073825,CHD,XGBoost
rdobdose,0.0017257875865941549,CHD,XGBoost
txmcsd,0.0016945766981837794,CHD,XGBoost
prm_list,0.0016927566192054676,CHD,XGBoost
txinhosp,0.0016402409771161294,CHD,XGBoost
debv,0.0016057371104795152,CHD,XGBoost
hxmed,0.0015910571378558998,CHD,XGBoost
don_dop,0.001585019502782955,CHD,XGBoost
txno2,0.0015826494442652398,CHD,XGBoost
chd_heter,0.0015532227280794187,CHD,XGBoost
chd_bivc,0.0014884077145947477,CHD,XGBoost
dmhdiab,0.001486662023886954,CHD,XGBoost
chd_lvotoas,0.001466546222269199,CHD,XGBoost
cmv,0.001463941121952256,CHD,XGBoost
lshemo,0.001463544000830427,CHD,XGBoost
txbpcw,0.0014468607395425957,CHD,XGBoost
rabotype,0.0014452477724320404,CHD,XGBoost
injdrugs,0.001377305765451611,CHD,XGBoost
dhbsab,0.0013032572784007013,CHD,XGBoost
chd_mr,0.0012624698449995738,CHD,XGBoost
chd_sv,0.0012308468960200848,CHD,XGBoost
hcab,0.0011781382100668626,CHD,XGBoost
hxcpr,0.0011500701582516683,CHD,XGBoost
ttmaxvo2,0.00114809772959771,CHD,XGBoost
hxneuro,0.0011309300211802182,CHD,XGBoost
donspecp,0.0010900279325255881,CHD,XGBoost
rpr,0.0010814923125682476,CHD,XGBoost
hxfonlvr_bin,0.0010721250630154674,CHD,XGBoost
slecmo,0.0010656714602624428,CHD,XGBoost
hxvfib,0.0010611629185194832,CHD,XGBoost
txvad,0.0010397199376695303,CHD,XGBoost
lschool,9.920988919920781e-4,CHD,XGBoost
hxpuldis,9.871554467697022e-4,CHD,XGBoost
txhemo,9.55238593345893e-4,CHD,XGBoost
lsnox,9.398539381424612e-4,CHD,XGBoost
hxsurg,8.731178582266332e-4,CHD,XGBoost
hxprenat,8.560396184946596e-4,CHD,XGBoost
slhosp,8.489881306399051e-4,CHD,XGBoost
status_txpl,8.349933770704628e-4,CHD,XGBoost
hxdigorg,8.178780381379793e-4,CHD,XGBoost
dhxunk,8.001097159869039e-4,CHD,XGBoost
hxasplen,7.887460854875706e-4,CHD,XGBoost
pacemake,7.634597756961273e-4,CHD,XGBoost
lsunkn,7.474276672138194e-4,CHD,XGBoost
txdopa,6.964237303470424e-4,CHD,XGBoost
chd_avd,6.907457288273722e-4,CHD,XGBoost
dptxangi,5.79032083310488e-4,CHD,XGBoost
hxrenins,5.640146344192004e-4,CHD,XGBoost
lsfcpra,5.407677884725323e-4,CHD,XGBoost
don_mil,5.399944353775268e-4,CHD,XGBoost
hxmet,4.974411908998132e-4,CHD,XGBoost
hemdilut,4.367566144555801e-4,CHD,XGBoost
hxresp,3.8617169725111626e-4,CHD,XGBoost
chd_tof,3.468789666242427e-4,CHD,XGBoost
hbcab,3.4309731229957574e-4,CHD,XGBoost
txepine,3.0079897355615574e-4,CHD,XGBoost
hxiso,2.657055364090353e-4,CHD,XGBoost
lshnes,1.9059236032329175e-4,CHD,XGBoost
chd_ctga,1.6206742055696507e-4,CHD,XGBoost
txaboinc,1.364305148063345e-4,CHD,XGBoost
hxshock,1.279011031106665e-6,CHD,XGBoost
