feature,importance,cindex_td,cindex_ti
age_listing,5.369510192896893,0.5022828658620194,0.49032252388862585
age_txpl,4.334496668970573,0.5022828658620194,0.49032252388862585
cpbypass,2.9718378701679264,0.5022828658620194,0.49032252388862585
dhxnone,0.9681467695488277,0.5022828658620194,0.49032252388862585
donor_age,1.0606275630002893,0.5022828658620194,0.49032252388862585
height_donor,1.1930519464037175,0.5022828658620194,0.49032252388862585
height_listing,2.3575940944587357,0.5022828658620194,0.49032252388862585
height_txpl,2.171063823000985,0.5022828658620194,0.49032252388862585
lbnp,0.6406768559368338,0.5022828658620194,0.49032252388862585
lbun_r,0.8450681310842622,0.5022828658620194,0.49032252388862585
lcreat_r,0.653354630893734,0.5022828658620194,0.49032252388862585
lstp_r,0.5790326980832656,0.5022828658620194,0.49032252388862585
txalt,0.7066181621560074,0.5022828658620194,0.49032252388862585
txast,0.608087237388012,0.5022828658620194,0.49032252388862585
txbili_t_r,0.5653647591347922,0.5022828658620194,0.49032252388862585
txcreat_r,0.6963793302449284,0.5022828658620194,0.49032252388862585
txpl_year,35.692607712972595,0.5022828658620194,0.49032252388862585
weight_donor,1.1929334530402487,0.5022828658620194,0.49032252388862585
weight_listing,2.4384454287836825,0.5022828658620194,0.49032252388862585
weight_txpl,2.414413891988317,0.5022828658620194,0.49032252388862585
