iter	Passed	Remaining
534	22776	62368
535	22852	62418
536	22890	62362
537	22932	62319
538	22975	62277
539	23017	62231
540	23058	62184
541	23098	62136
542	23143	62099
543	23182	62046
544	23222	61998
545	23262	61948
546	23302	61899
547	23341	61845
548	23384	61804
549	23427	61762
550	23466	61712
551	23507	61663
552	23547	61615
553	23589	61571
554	23630	61524
555	23673	61483
556	23711	61428
557	23755	61389
558	23795	61339
559	23837	61296
560	23881	61257
561	23920	61205
562	23965	61170
563	24008	61127
564	24050	61084
565	24089	61031
566	24130	60985
567	24173	60944
568	24213	60895
569	24253	60846
570	24295	60803
571	24339	60762
572	24380	60716
573	24477	60808
574	24518	60762
575	24559	60717
576	24599	60666
577	24643	60628
578	24685	60584
579	24727	60540
580	24770	60498
581	24811	60451
582	24850	60400
583	24894	60360
584	24936	60316
585	24984	60287
586	25025	60240
587	25073	60211
588	25113	60162
589	25155	60118
590	25197	60073
591	25239	60028
592	25277	59976
593	25321	59936
594	25362	59890
595	25405	59848
596	25446	59800
597	25488	59757
598	25532	59718
599	25576	59677
600	25622	59642
601	25668	59608
602	25714	59574
603	25760	59539
604	25800	59489
605	25841	59443
606	25879	59391
607	25922	59347
608	25962	59299
609	26001	59248
610	26040	59197
611	26083	59155
612	26135	59136
613	26178	59094
614	26220	59050
615	26261	59003
616	26302	58956
617	26343	58911
618	26387	58869
619	26430	58828
620	26470	58779
621	26509	58730
622	26548	58679
623	26604	58667
624	26687	58713
625	26729	58668
626	26769	58618
627	26810	58572
628	26848	58519
629	26888	58472
630	26927	58420
631	26967	58372
632	27005	58319
633	27045	58272
634	27085	58223
635	27126	58176
636	27166	58129
637	27206	58080
638	27246	58032
639	27296	58004
640	27336	57957
641	27375	57906
642	27420	57867
643	27464	57828
644	27515	57804
645	27556	57757
646	27595	57707
647	27636	57660
648	27678	57616
649	27721	57575
650	27764	57534
651	27803	57484
652	27844	57438
653	27883	57387
654	27924	57340
655	27963	57290
656	28003	57242
657	28041	57191
658	28084	57148
659	28122	57098
660	28162	57049
661	28201	56999
662	28241	56952
663	28283	56906
664	28325	56864
665	28365	56816
666	28411	56780
667	28453	56736
668	28496	56694
669	28538	56650
670	28591	56628
671	28629	56577
672	28668	56528
673	28709	56481
674	28750	56435
675	28794	56397
676	28892	56462
677	28931	56412
678	28974	56369
679	29014	56322
680	29060	56285
681	29099	56237
682	29138	56187
683	29183	56149
684	29225	56105
685	29270	56066
686	29310	56019
687	29353	55976
688	29393	55928
689	29436	55886
690	29478	55841
691	29519	55796
692	29563	55756
693	29602	55706
694	29647	55668
695	29686	55619
696	29729	55576
697	29767	55526
698	29809	55481
699	29851	55437
700	29890	55388
701	29935	55351
702	29974	55302
703	30015	55255
704	30054	55206
705	30099	55169
706	30140	55121
707	30184	55081
708	30228	55042
709	30267	54993
710	30308	54948
711	30350	54904
712	30391	54858
713	30432	54811
714	30475	54770
715	30514	54722
716	30555	54676
717	30595	54629
718	30635	54582
719	30676	54536
720	30719	54494
721	30762	54451
722	30808	54414
723	30853	54376
724	30891	54326
725	30933	54282
726	30973	54236
727	31013	54187
728	31059	54150
729	31129	54157
730	31179	54126
731	31235	54107
732	31276	54062
733	31319	54019
734	31361	53975
735	31402	53929
736	31443	53885
737	31481	53834
738	31527	53797
739	31565	53747
740	31607	53702
741	31647	53655
742	31691	53615
743	31733	53570
744	31771	53520
745	31815	53481
746	31854	53431
747	31899	53393
748	31938	53345
749	31978	53298
750	32017	53248
751	32057	53201
752	32100	53159
753	32141	53114
754	32184	53072
755	32223	53023
756	32261	52974
757	32302	52929
758	32342	52881
759	32381	52832
760	32424	52791
761	32463	52741
762	32501	52692
763	32542	52647
764	32582	52600
765	32623	52555
766	32662	52507
767	32702	52459
768	32741	52411
769	32782	52367
770	32820	52317
771	32860	52269
772	32899	52221
773	32940	52177
774	32981	52132
775	33021	52086
776	33066	52046
777	33105	51998
778	33144	51951
779	33187	51908
780	33228	51864
781	33282	51839
782	33352	51839
783	33391	51790
784	33430	51742
785	33473	51700
786	33511	51651
787	33551	51605
788	33591	51557
789	33632	51512
790	33671	51464
791	33716	51425
792	33770	51400
793	33809	51353
794	33854	51313
795	33896	51271
796	33937	51225
797	33984	51189
798	34029	51150
799	34073	51110
800	34116	51068
801	34161	51029
802	34206	50990
803	34250	50949
804	34295	50909
805	34338	50868
806	34383	50830
807	34425	50785
808	34469	50745
809	34510	50701
810	34556	50662
811	34596	50617
812	34637	50572
813	34677	50524
814	34718	50480
815	34756	50431
816	34796	50384
817	34834	50335
