feature,importance,cindex_td,cindex_ti
age_listing,5.328841250269277,0.4886615581627228,0.49359297260370033
age_txpl,5.14311275682744,0.4886615581627228,0.49359297260370033
cpbypass,4.598131422824865,0.4886615581627228,0.49359297260370033
dhxnone,17.19086809787027,0.4886615581627228,0.49359297260370033
donor_age,1.0142568573141741,0.4886615581627228,0.49359297260370033
drpr,0.7989054836006342,0.4886615581627228,0.49359297260370033
dtime,0.8286928327255815,0.4886615581627228,0.49359297260370033
dtoxo,5.888261439829683,0.4886615581627228,0.49359297260370033
height_donor,1.162098157194045,0.4886615581627228,0.49359297260370033
height_listing,1.9991405371571094,0.4886615581627228,0.49359297260370033
height_txpl,2.1341113191228898,0.4886615581627228,0.49359297260370033
lbun_r,0.7136407808019962,0.4886615581627228,0.49359297260370033
lsdcd,4.113620910004853,0.4886615581627228,0.49359297260370033
lstp_r,3.111090155117825,0.4886615581627228,0.49359297260370033
txdcd,5.927725073458992,0.4886615581627228,0.49359297260370033
txldpt,0.8074669228236657,0.4886615581627228,0.49359297260370033
txnomcsd,1.8936833898705423,0.4886615581627228,0.49359297260370033
weight_donor,1.1474123232654645,0.4886615581627228,0.49359297260370033
weight_listing,2.129341459953464,0.4886615581627228,0.49359297260370033
weight_txpl,2.18460739264841,0.4886615581627228,0.49359297260370033
